function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
reducer|4_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|0|0|794624|0|90112|90112|0|2453|8156|15|23|0|0|0|0|1655724268.06|wn5.localdomain
reducer|4_7|end|0.36|0.08|0.01|0.02|0.0|884|410|0|0|2676420|21322|192|9|247644160|322514944|173891584|3264512|0|77320192|0|241094656|243864576|0|5895|17710|31|36|0|0|0|0|0|wn5.localdomain
reducer|5_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|1|69632|6651904|0|3264512|0|794624|0|90112|90112|0|2585|8248|17|22|0|0|0|0|1655724246.35|wn6.localdomain
reducer|5_5|end|0.38|0.06|0.01|0.02|0.0|926|410|0|0|2676420|21322|259|16|237727744|314871808|171581440|3264512|0|69677056|0|231075840|233850880|0|5961|17868|32|36|0|0|0|0|0|wn6.localdomain
reducer|6_6|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|3264512|0|794624|0|102400|116736|0|2453|8426|15|23|0|0|0|0|1655724256.26|wn3.localdomain
reducer|6_6|end|0.75|0.1|0.06|0.04|0.0|1184|490|0|45056|3281805|54708|292|93|297103360|445906944|195342336|3264512|0|113774592|0|291217408|294037504|0|6760|22855|35|40|0|0|0|0|0|wn3.localdomain
reducer|6_7|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|69632|6692864|0|3264512|0|802816|0|172032|236544|0|2587|8198|17|24|0|0|0|0|1655724261.73|wn2.localdomain
reducer|6_7|end|1.16|0.19|0.07|0.02|0.0|1104|492|0|53248|3283402|55739|216|23|316055552|455913472|203751424|3264512|0|123797504|0|138485760|225367040|0|6894|22489|37|43|0|0|0|0|0|wn2.localdomain
reducer|7_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|0|0|794624|0|90112|90112|0|2453|8206|15|21|0|0|0|0|1655724244.26|wn3.localdomain
reducer|7_7|end|0.35|0.09|0.01|0.02|0.0|818|410|0|0|2676420|21322|162|140|237412352|314679296|171507712|3264512|0|69484544|0|230674432|233448448|0|5829|17868|30|36|0|0|0|0|0|wn3.localdomain
reducer|8_11|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|3264512|0|794624|0|94208|106496|0|2587|8156|17|23|0|0|0|0|1655724289.14|wn5.localdomain
reducer|8_11|end|0.74|0.09|0.08|0.02|0.0|1197|492|0|53248|3283402|55741|283|13|311537664|450187264|205160448|3264512|0|118071296|0|305045504|307894272|0|6896|22339|37|40|0|0|0|0|0|wn5.localdomain
reducer|8_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|0|0|794624|0|90112|90112|0|2587|8156|17|23|0|0|0|0|1655724294.74|wn6.localdomain
reducer|8_15|end|0.71|0.13|0.08|0.03|0.0|1192|492|0|53248|3283402|55739|284|12|310927360|449679360|205033472|3264512|0|117559296|0|304398336|307166208|0|6894|22339|37|40|0|0|0|0|0|wn6.localdomain
reducer|8_8|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|3264512|0|794624|0|102400|142336|0|2453|8426|15|23|0|0|0|0|1655724278.17|wn5.localdomain
reducer|8_8|end|0.74|0.11|0.08|0.02|0.0|1122|490|0|45056|3281805|54708|217|12|303788032|449740800|199983104|3264512|0|115490816|0|297250816|300047360|0|6760|22813|35|39|0|0|0|0|0|wn5.localdomain
reducer|8_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|0|0|794624|0|90112|90112|0|2585|8156|17|23|0|0|0|0|1655724283.66|wn3.localdomain
reducer|8_9|end|0.72|0.12|0.06|0.04|0.0|1118|490|0|45056|3281535|54710|256|21|294764544|444874752|193368064|3264512|0|113147904|0|289255424|292176896|0|6894|22405|37|41|0|0|0|0|0|wn3.localdomain
reducer|9_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|69632|6651904|0|3264512|0|794624|0|102400|115712|0|2585|8206|17|21|0|0|0|0|1655724245.03|wn5.localdomain
reducer|9_9|end|0.37|0.07|0.02|0.02|0.0|915|410|0|0|2676420|21322|263|16|245190656|320323584|173506560|3264512|0|75128832|0|238395392|241180672|0|6027|17826|33|35|0|0|0|0|0|wn5.localdomain
