function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
mapper|14_14|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|1|28672|6610944|0|3264512|0|753664|0|45056|49152|0|2383|4487|14|25|0|0|0|0|1655452651.1|wn5.localdomain
mapper|14_14|end|148.26|32.28|0.04|0.03|0.0|1139800|497|0|90112|4665929010|89748|575|23172|570048512|1370341376|225112064|3264512|0|662851584|0|353140736|459900928|0|38824520|4723818167|584685|927912|0|0|0|0|0|wn5.localdomain
mapper|15_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|1|28672|6619136|0|3264512|0|761856|0|122880|148480|0|2385|4293|14|22|0|0|0|0|1655452649.26|wn4.localdomain
mapper|15_15|end|195.88|35.81|0.03|0.03|0.0|1472169|506|0|90112|4665993367|89892|556|25576|566013952|1370398720|221032448|3264512|0|662913024|0|349741056|456209408|0|53031842|4763014980|799631|1519748|0|0|0|0|0|wn4.localdomain
mapper|16_16|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|1|28672|6610944|0|3264512|0|753664|0|57344|60416|0|2449|4377|15|24|0|0|0|0|1655452652.37|wn6.localdomain
mapper|16_16|end|150.74|35.54|0.02|0.03|0.0|1270212|495|0|90112|4695777848|89716|546|29698|569896960|1372082176|224579584|3264512|0|664580096|0|346333184|384375808|0|43042224|4758793117|648815|1004576|0|0|0|0|0|wn6.localdomain
mapper|17_17|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|53248|67584|0|2385|4293|14|22|0|0|0|0|1655452650.12|wn1.localdomain
mapper|17_17|end|193.04|32.19|0.02|0.04|0.0|1242153|511|0|331776|4672739033|331790|543|18976|438063104|1226256384|219914240|3264512|0|518750208|0|218845184|291748864|0|46431351|4764197986|699096|1435077|0|0|0|0|0|wn1.localdomain
mapper|18_18|start|0.0|0.0|0.0|0.0|0.0|7|0|0|0|3356|0|0|0|548864|7913472|471040|3264512|0|782336|0|188416|217088|0|2451|4203|15|21|0|0|0|0|1655452650.25|wn4.localdomain
mapper|18_18|end|190.74|35.76|0.03|0.03|0.0|1477684|502|0|90112|4672776860|89828|537|34293|565006336|1370435584|219820032|3264512|0|662945792|0|348020736|384583680|0|53773354|4770384281|810809|1529082|0|0|0|0|0|wn4.localdomain
mapper|19_19|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|524288|7598080|454656|3264512|0|770048|0|163840|191488|0|2383|4487|14|25|0|0|0|0|1655452651.8|wn3.localdomain
mapper|19_19|end|151.34|33.66|0.03|0.03|0.0|1224144|494|0|90112|4672637848|89700|572|25426|570314752|1370394624|225345536|3264512|0|662913024|0|346423296|391617536|0|42197301|4734512615|635856|987847|0|0|0|0|0|wn3.localdomain
mapper|1_1|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|1|28672|6610944|0|3264512|0|753664|0|57344|79872|0|2445|4531|15|25|0|0|0|0|1655452650.25|wn5.localdomain
mapper|1_1|end|147.98|33.57|0.03|0.03|0.0|1196822|500|0|331776|4666087425|331612|564|25116|438595584|1204326400|224407552|3264512|0|496865280|0|431714304|434607104|0|40746876|4725693060|613581|952889|0|0|0|0|0|wn5.localdomain
mapper|20_20|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|1|28672|6610944|0|3264512|0|753664|0|45056|47104|0|2383|4377|14|24|0|0|0|0|1655452651.96|wn5.localdomain
mapper|20_20|end|148.95|33.3|0.02|0.03|0.0|1227739|496|0|90112|4702875940|89732|576|25959|569765888|1372086272|224337920|3264512|0|664596480|0|346853376|379455488|0|41435608|4763677313|624393|971248|0|0|0|0|0|wn5.localdomain
mapper|21_21|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|65536|0|2451|4203|15|21|0|0|0|0|1655452650.75|wn2.localdomain
mapper|21_21|end|188.51|32.74|0.02|0.03|0.0|1280859|507|0|331776|4672596411|331726|575|18067|439418880|1209552896|220848128|3264512|0|502022144|0|219283456|256207872|0|47112916|4764272160|709814|1438438|0|0|0|0|0|wn2.localdomain
mapper|22_22|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6619136|0|3264512|0|761856|0|122880|138240|0|2451|4119|15|19|0|0|0|0|1655452651.98|wn4.localdomain
mapper|22_22|end|191.31|32.57|0.02|0.04|0.0|1291752|509|0|90112|4673541166|89940|511|27491|566349824|1370480640|220991488|3264512|0|662982656|0|346009600|400788480|0|47499704|4765434789|715714|1438719|0|0|0|0|0|wn4.localdomain
mapper|23_23|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|53248|55296|0|2449|4412|15|25|0|0|0|0|1655452652.83|wn5.localdomain
mapper|23_23|end|147.45|31.96|0.04|0.02|0.0|1196072|495|0|90112|4669527828|89716|580|30728|580292608|1378222080|224956416|3264512|0|670736384|0|355999744|393610240|0|40741792|4728546853|613945|942506|0|0|0|0|0|wn5.localdomain
mapper|24_24|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|1|491520|7598080|421888|3264512|0|761856|0|131072|149504|0|2449|4293|15|22|0|0|0|0|1655452653.25|wn6.localdomain
mapper|24_24|end|151.36|34.35|0.03|0.02|0.0|1181910|498|0|90112|4696135734|89764|574|26045|568520704|1371963392|223547392|3264512|0|664477696|0|562307072|565185536|0|40784244|4756427441|613871|963951|0|0|0|0|0|wn6.localdomain
mapper|25_25|start|0.0|0.0|0.0|0.0|0.0|13|0|0|0|6704|0|0|0|634880|10182656|528384|3264512|0|856064|0|233472|266240|0|2383|4377|14|24|0|0|0|0|1655452652.78|wn3.localdomain
mapper|25_25|end|149.43|33.19|0.03|0.02|0.0|1199312|497|0|90112|4666090553|89748|511|25189|570339328|1370329088|225370112|3264512|0|662835200|0|345559040|377860096|0|41167429|4727047804|620642|971194|0|0|0|0|0|wn3.localdomain
