function|id|time|cpu_percent|mem_percent|node
mapper|0_0|1055.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1055.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1056.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1056.5|94.5|0.591238839060135|wn3.localdomain
mapper|0_0|1057.0|97.1|0.591238839060135|wn3.localdomain
mapper|0_0|1057.5|97.0|0.591238839060135|wn3.localdomain
mapper|0_0|1058.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1058.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1059.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1059.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1060.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1060.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1061.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|1061.5|97.1|0.591238839060135|wn3.localdomain
mapper|0_0|1062.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1062.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1063.0|97.0|0.591238839060135|wn3.localdomain
mapper|0_0|1063.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1064.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1064.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1065.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1065.5|95.2|0.591238839060135|wn3.localdomain
mapper|0_0|1066.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1066.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1067.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1067.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|1068.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1068.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1069.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1069.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1070.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1070.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|1071.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1071.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1072.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1072.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1073.0|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|1073.5|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|1074.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1074.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1075.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1075.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1076.0|98.4|0.591238839060135|wn3.localdomain
mapper|0_0|1076.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1077.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|1077.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1078.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1078.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|1079.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1079.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1080.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1080.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1081.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1081.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1082.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1082.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1083.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1083.5|93.6|0.591238839060135|wn3.localdomain
mapper|0_0|1084.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1084.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1085.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1085.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1086.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1086.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1087.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1087.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1088.0|97.9|0.591238839060135|wn3.localdomain
mapper|0_0|1088.5|94.7|0.591238839060135|wn3.localdomain
mapper|0_0|1089.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1089.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1090.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|1090.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1091.0|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|1091.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1092.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1092.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1093.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|1093.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1094.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1094.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1095.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1095.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1096.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1096.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1097.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1097.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1098.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|1098.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1099.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1099.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1100.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1100.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1101.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1101.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1102.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1102.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1103.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|1103.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1104.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1104.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1105.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1105.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|1106.0|98.1|0.591238839060135|wn3.localdomain
mapper|0_0|1106.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1107.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|1107.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1108.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|1108.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|1109.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1109.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|1110.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1110.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|1111.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1111.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|1112.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|1112.5|94.3|0.5921406012714101|wn3.localdomain
reducer|0_0|0.0|0.0|0.0008893904304575049|wn2.localdomain
reducer|0_0|0.5|85.8|0.3375578756828715|wn2.localdomain
reducer|0_0|1.0|96.8|0.40675618288056514|wn2.localdomain
